sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B004ALGNQ0	A5OYNU5I0YAV6	great!	Everything I bought was great, infact I ordered twice and the third ordered was<br />for my mother and father.	4	0
-1	B0059WXJKM	A25VFHVGI4CFTP	Warning!  WARNING!  -ALCOHOL SUGARS!	"Buyer Beware Please! This sweetener is not for everybody.  Maltitol is an alcohol sugar and can be undigestible in the body.  You will know a short time after consuming it if you are one of the unsuspecting many who cannot digest it by the extreme intestinal bloating and cramping and massive amounts of gas a person can experience. Nausea, diarrhea & headaches can also be experienced. I learned my lesson the hard way years ago when I fell in love with the sugar-free chocolates suzanne sommers used to sell.  I thought I'd found sugar-free chocolate nirvana at first taste but the bliss was short lived when the terrible side effects of maltitol kicked in.  The discomfort was unlike anything I had ever felt before.  I blew up like a balloon and had very painful abdominal cramping.  As the symptoms passed, this too was very unpleasant.  Though hard for me to believe a low calorie sweetener could be the culprit, all symptoms were gone when I stopped eating the chocolate. My hunch it had something to do with the maltitol were unfortunately confirmed for me about a year later when I purchased some delicious sugar-free popcorn at my local market.  The taste was amazing and while I was looking at the label wondering what could possibly make this yummy, new sugarfree treat taste so good, my heart sank when I followed the little asterisk next to sugarfree sweetener* down to the very bottom of the label and read ""maltitol"" in tiny little letters! Thank goodness I'd eaten only a little. I still ended up with all the same side-effects but for a much shorter duration. Some people can use maltitol to their heart's content but others, like me, can have a bad reaction to it. In case you're like me, ... it's not you ...it's the maltitol!"	0	1
-1	B005HGAVGA	AIG673B5G887L	20 of the 35 were decaf...Disapointed	I got this on the warehouse deal so I wasn't expecting much. However, be advised you will get NO regular Donut Shop and instead you will receive over half of the box as decaf. I love the flavors of all of these though, so that's ok. But I will think hard about getting another variety pack.	0	1
1	B000ER1DIM	A2GHJ0X7M3Y2DY	Great snack	My daughter loves these snacks and so does everyone else. I try to feed my daughter organic stuff and I'm so glad that Earth's Best makes a variety of snacks that she can have.	0	0
-1	B001LXYA5Q	A366SKSB79ZYZG	Not quite the miracle we were expecting...	After reading the reviews on Amazon and researching food ideas online I got some friends together and we all divulged.  Out of the seven of us who took it, three of us just felt sick after the process.  All of us concluded that while our taste buds were playing tricks on us, they were not necessarily good tricks.  I wouldn't say sour things tasted sweet for instance, I would say they tasted weird kind of like lychees but not very good ones.  The only thing I tried that really improved after dissolving the pill on my tongue was a Coors light.  It tasted like a pretty good Pilsner after the pill, and everyone seemed to like this, but sometimes a nice cold Coors light is just what you need, so...  If you have nothing left to spend your money on, this isn't the worst choice in the world, but don't expect a miracle, because that is not going to happen.  Expect a stomach ache, a loss of appetite, and then you won't find disappointment.	0	1
1	B001EO5YHK	A39L35PUI58CFY	Spicy and Flavorful...	I've given these to friends that don't eat spicy and they wanted to kill me afterwards.  Actually one person did not want to speak to me at work for a week.  These are pretty spicy.  I'll normally sit down and eat maybe 20-30 at a time and that's it.  If you're a fan of Dave's hot sauces then you owe it to yourself to get this 4 pack.  It's also a great gift or stocking stuffer.	0	0
-1	B002C4HZ00	A3HGFM3R4WQMFI	Different product than the photo	"Since a DOP product is not readily available at my local grocery stores, I got really excited when I saw the photo of this product at the Amazon website because the photo states that this product is ""D.O.P. Certified.""<br /><br />But when I received the shipment, it was a huge disappointment.  It was a different product than what the photo promised.  (I can buy the one that was delivered to me at my local grocery stores very easily.)  Very disappointing............."	9	3
1	B003EML8PM	A97WE7CU7N0U3	Yummmy!	These are so good, especially when they are still hot.  I love the way they still sizzle and pop while eating.  Sometimes I sprinkle some hot sauce on mine straight from the microwave or a little parmesan cheese, depending on my mood.  However I eat them, they are really good.  Remember to shake them well for a minute or two before nuking them.  The bags do not puff up as much as microwave popcorn, so don't expect them to.  Only cook for the suggested time on the bag.	0	0
-1	B003OZYUEA	A321W4SSC0F6AP	Most Washington water is better than this	This water is pretty good, but not great. At the time I got it, it was the most economical water that shipped free with Prime, so if they keep that up, it will be a great deal for a lot of people.<br /><br />I might be tainted, because I was just up in Washington, where this water is from, and almost all of the bottled water I got up there, plus the tap water, was better than this. But, I love Washington water, so I'm probably judging it too harshly<br /><br />It's not bad, and it does have a unique water taste, so I'm sure this will be someone's absolute favorite water. No one will hate this water.<br /><br />Pros:<br />+This is good water<br />+Has a unique taste<br />+Everyone will like it, but not a lot of people will ask for more<br /><br />Cons:<br />-I expect more from Washington water than this	0	3
1	B000ITVLE2	A5X6PJANY4XW4	Right size, taste	I found it much tastier than the plain tuna pouches out there. Excellent quality, and no need to 'dress it up'.<br /><br />I put it the micro on about 20% power for 1 minute and Shazam!<br /><br />I believe a little heating brings out the flavor.	0	0
-1	B00445YALW	A4KS3L1XQNHDH	you  can get 80 count at walmart for 2.88	If you go to your local walmart you can buy an 80 count in a pouch for 2.88 so you can get 240 pieces for 8.72, its also at target and probably at most stores.	1	3
1	B000LKZL76	AYL9YUOBCDG5I	Actually surprised that it is this good.	I was not expecting much from this tea. After all there are literally dozens of products out there each day claiming to be magical cure-all. So, does this detox tea work? I have no medical training other than first aid, but I will say that I do feel refreshed after drinking it. I have tried it hot, warm, cold, sweetened (with honey) and unsweetened. The tea has a very light chai flavor to it, which I enjoy. But I have to say that around $20 for 120 bags (about .60 per bag) that if you are not a fan of tea then I would have to say that this is not for you when you can go to the grocery store and buy plain old tea (that also has 'detox' properties to it) for around $5 for the same quantity. But for something different from the usual, which what I was looking for, I have to say I am pleased.	4	2
1	B002DHN956	A2GC5JELY3N07V	Overwhelming number but decent granola bars	The granola bars are pretty decent. They bars are lightly honeyed so it is not too sweet but still sweet enough. The bar is well textured and contains bits of nuts with the flax. 72 bars of it might be a bit much but it is definitely manageable as it lasts a decent amount of time.	0	0
-1	B001O2IX8E	A3L8TA06L6H31X	It gone bad before we open	It was bad before we open them. I saw them when we got. I did open. It had some spot green color. I did not know what it was. I was very upset. Do not buy this product.	1	1
1	B001M074MY	AR7TMEFWUF0MB	Good flavor	I had bought a Black and Decker one-cup coffee maker that used these pods.  It didn't work properly, but I have managed to use the pods with my old, stand-by coffee maker and am please with the flavor and convenience.  Someone had commented about a problem with some of the pods being sealed in the outer packaging.  I have not encountered that problem.  Overall, I am pleased with this purchase.	0	0
1	B000G6RYNE	A1I29JSIGJNWKH	I made a mistake.....	This may sound rediculous, but I actually ordered the wrong brand of potato chips when I ordered these Kettle-brand jalapeno chips.  At the time I placed my order, I couldn't remember the name of the jalapeno chips that I had recently discovered and liked, and the Kettle-brand chips were packaged in a similarly-colored bag.  But, it all worked out for the best because I do really like the Kettle-brand of jalapeno chips, and will happily munch away on them during upcoming TV football games.  When I run out (probably sometime next year!), I will likey purchase Miss Vicky brand of jalapeno chips, and I plan to try the other flavors of Kettle-brand chips.  Imho, Kettle-brand chips are excellent and I recommend them to all potato chip 'affection-ados'.<br /><br />Sincerely,<br /><br />  § homiedog §	0	0
-1	B0078Y6OX8	A3QIUI53O5PA02	Van Houte's Creme Brulee	Started a subscription to this coffee. After receiving the first shipment I am changing my mind. It doesn't have the best flavour, and it has a terrible aftertaste to it. Just not for me!	0	0
-1	B007M83302	A30PW4ZH4AWXT1	stale or rancid	I have purchased these in the past and enjoyed them. This whole box is old. the flavor is off badly.	2	3
1	B005K4Q1VI	A3LNXBAF8GTKK9	Along these lines	This was the best purchase that I could have made for my daughter. It was priced beautifully and my daughter can study without worrying about the price for her college books. Thanks so much!!	0	0
-1	B001E4Q5WI	A2KHJ62CQN0HUX	Yummy, but hard to spread...	I like creamy peanut butter, however this is hard to spread because part of the oils are kept out to make it reduced fat. Kinda makes for a messy sandwich.	0	0
1	B000143ZKM	AV0JBO8BLNBTG	Slightly Spicy are Slightly Addicting	"Grandpa Po's Originals Slightly Spicy is a wonderful savory organic snack. Not too spicy at first and ends with a great finish. If I had to sum it up in one word it would be ""WOW!""I would recommend them for young and old alike."	1	0
1	B0001M0Z3O	ABLYY7000Q9W1	very hot!	good product and fast delivery with follow up.<br />90k is very hot and I'm drinking it 3 time a day :)<br />Will buy again.	4	0
1	B003W07D1E	A25C2M3QF9G7OQ	Tasty on its own, but a bit too much sugar	This is one of the few cereals that I find very tasty just on its own as a snack or as dessert. Crunchy with a  nice cinnamon flavor. It is very sweet, however - I prefer to mix it with something such as Cheerios when eating it for breakfast since the sugar can be overpowering as you get close to the bottom of the bowl.<br /><br />Good value if you can get it on an Amazon price dip and/or when they run a promo.	0	0
1	B000N5Z5RU	A1EBAB6RJ7YYM	My cats love this real food cat food	I open a can of this stuff, and it looks like real food.  I spoon it onto the dishes for my four, and it dishes like actual meat and sauce.  All four of them dive right into it, and all four saucers are licked clean.<br /><br />I have seen the health benefits to my cats from feeding them high quality grain-free food.  This Turducken canned food is one of the staples of their diet.  I love feeding it to them, and they love eating it.<br /><br />In my view, it's worth the extra money to get really good food for one's pets.	1	0
-1	B0018CK2Y8	A32F7XPPKIILVC	Not our best idea	As a treat to our 2 year old ACD mix, we bought this bone for her.  She loves her nylabone durachew (much to my dismay) and we were aware that this one was actually edible before we bought it.  We don't often give her treats like this, and she really seemed to love it.  So much so, in fact, that the entire thing was nearly gone within 10 minutes..... and we purchased the largest one - the one with the first on the end since our dog is 50+ lbs.<br /><br />I had a bad feeling about it, and a few hours later, it was confirmed.  My dog started gagging and then vomitted.  She ate it at about 4pm and got sick around 10pm.  Slept through the night, although she woke me up a few times, and was still licking her mouth and gagging the next morning.  I don't know if it's because the bone is really rich and she's not used to it, but I wouldn't recommend it unless it's a product you and your dog are already familiar with as it was our experience that it made our dog ill.<br /><br />If you do purchase this product, definitely make sure you watch your dog with it - if they're eating it too fast, consider taking it away so they don't devour the entire thing in 10 minutes like ours did.	3	0
-1	B001LGGH40	AXFO241GZ4BYK	Not worth the money, not my favorite flavor	I've tried a few different flavors of Switch and this is my least favorite. (My favorite is the cherry.) Unfortunately because I didn't enjoy this flavor I didn't find it as refreshing as the others.<br /><br />I quickly handed it over to my son who does like kiwi berry flavors and he did like it a lot. Of course, since it contains enough vitamin C for a whole day, I felt just fine giving it to my child, too. No preservatives, no added sugar. I like the carbonated soda product a lot, just not this flavor.<br /><br />However, the biggest flaw with this product is that it's too expensive in my opinion for the little cans you get. Rounds out to about $1 per can. Less than you pay often with a vending machine but twice what you pay for a flavored water or vitamin C juice pouch when you buy them in larger quantity. Not worth it. :(	0	0
1	B003SBZF1W	A1YH5JYM5118SY	I received organic juice.	I wonder if the other reviewer's order got mixed up at the warehouse or something?  We received organic juice boxes, just like the title says.	1	0
1	B00002Z754	A3B8RCEI0FXFI6	WOW Make your own 'slickers' !	I just received my shipment and could hardly wait to try this product. We love &quot;slickers&quot; which is what we call them, instead of stickers because they can be removed so easily. My daughter designed signs to be  printed in reverse to use on her car windows. They printed beautifully (we  have 'The Print Shop' program). I am going to have a lot of fun with this  product because there are windows everywhere and other surfaces like tv  screens and computer monitors.	10	0
-1	B00141UC9I	A2QQ92LFVVHUJZ	Beware - Made in China	"My 8 year old Maltese loved these treats.  I didn't know about the FDA warnings until after he died from a ""mystery"" illness that started out as vomiting followed by lethargy.  He had been very healthy before.  The vet did a necropsy and said my dog's liver was severely enlarged and his kidneys were also affected.  Please don't feed your beloved pets ANYTHING made in China.  If I had known about the dangers, I would never have given these to my dog."	4	1
1	B001LG945O	AJS42DZPFVA8N	Nothing earth-shattering; I enjoyed it, though it lacks bite	"No harsh after taste, no tangible negatives.  It just doesn't have the ""bite"" that I crave from other carbonated beverages like ginger ale or root beer.  It's a good option for a healthful drink with some fizz."	2	0
-1	B001EO61AO	A2H5C8LTRI0RTP	Get your own duck	Good in a pinch but better to make your own.  Also, the can size is too small for most recipes.	0	1
-1	B00503DP0O	A18MBO1U4DPY20	Awful to taste.	These taste really awful. I've tried plenty of choc chip coconut cookies but these are barely edible. My guests weren't delighted when I asked them to try these. Don't recommend.	1	0
1	B001E50UEQ	A4IB02YUUJ758	Chicken and Rice ???	Not so sure about this product. Chicken and Rice is not really what there is. Sure there is some chicken and some rice but mostly gravy. All in all I still like it.	0	0
-1	B000MGSJ5A	AFO4RO1C3OHI4	AGAR	Very difficult to work with - tends to turn to solid rock even when following directions - taste is less than desirable	0	7
1	B003VXFK44	A5CEPNXXOSOSJ	Great flavored coffee	Wolfgang Puck coffees are great and the Creme Caramel is one of my favorites. I would recommend this coffee for people who like a mild flavor.	0	0
-1	B0012N65LC	AM68DFSTCHAE6	Delicious but damaged goods	As with most of the reviews here my tins arrived with 75% or more of the wafers crushed. We ended up using a spoon to eat the crumbs of the 1st tin we opened. Outstandingly delicious but I cannot imagine serving these to guests as the chocolate had also melted and you cannot avoid getting chocolate on your fingers as you pick at the small remaining wafer tubes that are available. What a mess. If these had arrived whole they would get 5 stars instead of just 2.	1	0
1	B004K30HO2	ASEMHSKDZDPCX	Great product	Works great. Seems to work wonders. Lid is tight and some times hard to put on. When you get the hang of it easy. I'll buy again.	0	0
-1	B000E21Z7Q	A7SK7TU79ZXE5	ALERT! These have changed! Smaller bags, now you get less!	The label on the little bag says 1 serving is 120 calories. But one serving is 1 ounce. The little single serving sized bag is 1.5 ounces! So there are 180 calories in the bag. This is sneaky. No one is going to open their bag and measure out one ounce, then save the other half ounce...<br /><br />EDITED TO ADD:<br />I ordered these again because the price went down momentarily (is now back up) and the product is now changed. Although Amazon still had it listed at 12, 1.5 ounce bags, what I got is 12, 1.2 oz bags. So now yes, one bag is a serving but the nutrition facts do not add up to what was listed before. Now a bag has 120 calories and 15g carbs. Another sneaky move, you get less for the same price.	0	0
1	B005K4Q1VI	A2RKL3Y3YV0D50	Grove Square Single Serve Hot Cocoa For Keurig	"I like this hot cocoa very much it has a very rich taste compared to the others I have tried.Just bought some more of these.<a href=""http://www.amazon.com/gp/product/B005K4Q1VI"">Grove Square Single Serve Hot Cocoa Cups, Milk, K-Cups for Keurig Brewers, 24-Count</a>A+++!!!!cocoa!"	2	0
1	B005K4Q1VI	A18VUKXM8NXY	Great Dark Cocoa	I liked the milk chocolate version, so tried this.  It is just as good, and with the more intense chocolate flavor, appeals to my chocolate desires.	0	0
1	B003VXFK44	A307QOFD9Q7RKQ	My new favorite kcup	I'm loving this coffee!! It's smooth and bold but not too bold. It reminds me of starbucks coffee but not as bitter. Very very very good cup of coffee. Give it a try. I'm really glad I did.	0	0
1	B001VGOQZM	A2SLPWNVXLZDAV	If you love licorice....	"This is one of two licorice mints that I would recommend.  They are indeed difficult to find and at this time (6/2011) Amazon does not carry my other favorite, St. Claire's.  Nonetheless, Meltzer's has beneficial herbs and a mild but definite licorice flavor.  Not one of the ""licorice-flavored"" gummy candies.  Two or three of these little hard pastilles, and you're done.  No black tongue either!  Treat yourself, and indulge in these little gems."	0	0
-1	B000FDKQC4	A1CUJQ3Q14G0OV	Poor Food Design!!!	"This product comes from a very good company that makes a number of excellent Gluten free as well as non-gluten free baking products. DO NOT let the poor quality of this one product keep you from trying other products they make. This mix is a classic example of a very poorly designed and likely untested Gluten free product. It lacks enough sugar and moisture ingredients to make the finished product taste good and mix well. As with many Gluten Free products new to the market, you find yourself constantly adding ""something"" to try to make it right. To these, I had to add nearly a full cup of sugar to begin to dissipate the very bitter taste. I added both applesauce and plain yogurt during different baking sessions to get a consistency that would feel and move like a muffin mix. THIS mix takes too much ""Doctoring"" to be recommended at all until Hodgson Mill goes back to the drawing board and fixes this. BUT, Hodgson Mill does have other good products. Try their Blueberry Muffin Mix and hope that one day Amazon will carry a wider array of their Gluten Free offerings as many are very, very good."	1	0
-1	B008ZRKZSM	A3VH09OPROLG50	"Doesn't taste like ""real"" peanut butter."	I bought this product because I thought it might make a good backpacking food and not because it is low in fat/calories. I really wanted to like this product but, I do not like the taste or the fact that there is added sugar. A lot of people seem to like the taste though so, I am not unhappy I gave it a try. I will keep it and try using it as a flavoring in cooking.	2	0
1	B000FNEX50	A3C1I1T8I5IPW0	My son loves these cookie bars!	My 8 year old son has numerous allergies plus autism and these cookie bars are a life saver!  They're made with fruit juice as opposed to cane sugar, so I don't feel bad about giving them to him.  We've tried many gluten free cookies, these are by far his favorites!  Unfortunately the local stores don't keep them well stocked, so I'm glad I found them here.  If you're not used to gluten free products, you probably won't like them.  The texture is very different than wheat, but if you haven't had wheat in quite a while, these are very tasty and not as crumbly as other gluten free products.  They are fabulous cookies and I'm so glad Nana's makes them...don't ever stop!	0	0
-1	B00451VP2W	A3HZ48A3WZ1CR7	not a typical American fudge	I bought this fudge expecting a more creamy fudge.  I was disappointed.  It has a strange undercooked grainy texture that I didn't like.  My canister was mainly rum raisin and that was my least liked flavor, it is made with real rum and I do not consume alcohol.  The ginger tasted odd and the strawberry didn't have any strawberry flavor.  I did like the Clotted cream it was very good, but only 2 in the pack.  I would not buy it again.	0	0
1	B001CWZXIY	AG6QH4P56CRIO	My dogs love it!!!	Had been feeding my 3 hounds Purina One (which they liked) and thought I'd try this since it's not much more and I liked the ingredients. They LOVE it and I plan to order more in the future!	3	0
1	B004DTNJU2	A4D9AIUP1NNIY	Tasted better than loose leaf rooibos	I tried this before having normal red tea so I waited to review. The flavor still rings in my head it is earthier than rooibos tea and less frity. The color is that of muddy water, and it has the grittiness and viscosity of it as well. Well worth every penny.	0	0
1	B003UIDAHY	A25X4RBIHA1CA0	Italian Born Pasta Lover Gives This 5 Stars!	"Wow ... this pasta tastes just like the real thing unlike the brands labeled as whole wheat pasta. I tried them many times and simply could not get the same pasta-eating experience.  I eat half the box at a time, which is about 4 ozs, and it's so filling I can't eat more if I wanted. It keeps me satiated all night. I don't even get the urge to snack. This is like a miracle to me.  Even my children who are the absolute pickiest eaters in the world love this pasta and will eat it in substitute for the ""real"" (and unhealthy) alternative. The other reviews are absolutely correct in that you should cook it 2 - 5 minutes longer than you would cook other pasta or even what the box says.  I'm not sure if Amazon will like this comment, but it is much cheaper on the Fiber Gourmet web site at about double the amount for the same price on the day I am writing this review."	0	0
1	B0013JQON4	A2XA2823X5EPKE	Perfect Treat!	I love baking with The Bob's Red Mill 'Sweet' White Sorghum Flour. I use it in many things but I tend to lean toward sweeter treats such as Cakes and Muffins. I make a crumble topping with this flour that my family and guests beg for! I would highly recommend this flour to any baker, even more for the gluten-intolerant ones. I use normal recipes and just replace the wheat flour. It always turns out fantastic!	4	0
1	B0002Z9BF8	A2ZP7F2XXKGUCR	The Best Training Treat	My dog's breeder sent home a baggie of cheese and egg flavored Charlie Bears for my Maltese puppy.  I used them to reward him from the get-go, and he will do just about anything if he knows this treat is coming.  A great training aid.  They are also small enough to give often, and are made with good ingredients.  I carry them in my pocket and my little guy keeps an eye on that pocket!	0	0
-1	B002UQEOA4	AABILN1O5HAGO	Not that great	The taste is not horrible but it is not very good. There is not a very good mango flavor. I would not buy again.	0	0
1	B003UIDAHY	A5P7VHV0JAFQQ	Great Pasta	Love this pasta.  I mix this with regular pasta for a meal, half and half.  Love the lower calories and the fiber content.	0	0
-1	B001P05K8Q	A3FJFCAEF7Q1W4	Just messy coated rawhide - would not buy again.	"I purchased based on reviews here and elsewhere about all the wonderful things these chews accomplished on dogs teeth and the price per unit was so much less than the ""Greenies"" I have been using. Upon receipt I immediately noticed that these are just large rawhide strips with a coating on them. They are not even particularly thick rawhide. Rawhide in any form is very dangerous and you must monitor your dog very closely when they are chewing on these. My Great Dane is not a ""swallow whole"" kind of eater - he tries to chew up even the tiniest training treats before swallowing them, BUT with rawhide strips like these he will chew on the whole piece until it eventually becomes soft, then swallow it. Whole. Then choke it back up, chew some more and swallow it whole again. Repeat until it goes down and stays down. This is not healthy and not very safe and I always have to be poised to remove the offending chunk of soft wet rawhide from his throat as he gags it up. He does love these chews but I have not seen any wonderful changes in his teeth so far with 2 weeks of daily use so it will not be worth the trouble or risk of choking for me to buy more once this bag is gone. I now wish I had gotten the smaller quantity bag so I could be done with these sooner!<br />Edited to add that I finally finished the whole bag and still didnt see any big changes to his teeth or gums. Also, the coating comes off on his white legs and my carpet and they make his breath smell weird (not fresh, kind of medicine like). I will never buy these again."	3	1
1	B000G6RYNE	AYSEXV27DPQ3E	Yummy!	Tasted good. Spicy. Those that don't like spicy should stay away from this. For the price paid, very good buy.	1	0
1	B000X61Y60	A2XGVBSTZXCMZ9	Great taste, less sodium	The flavor of this natural sea salt is more nuanced and a bit richer than the typical table salt we're all accustomed to, although describing such subtleties is difficult.<br /><br />One noteworthy fact is that this salt contains less sodium than conventional table salt - 330mg per 1/4 teaspoon, versus 590mg per 1/4 teaspoon of conventional table salt.<br /><br />Another thing to keep in mind is that this natural salt is NOT iodized.  As our thyroid glands require trace amounts of iodine, it may not be wise to entirely eliminate iodized salt from your diet.	0	0
1	B00434J6YK	A1SI70QHI5FJZK	OMG! Seriously delicious	Perfect mid morning snack for someone like me who is currently doing a meal replacement drink for breakfast. One of these and piece of fruit is just what you need to get you to through to lunch.	2	0
1	B001VNEC68	A1MT4I8L17RY6V	Beautifuly fragrant and citrusy coriander! Very fresh!	Coriander is a spice many people pass up or simply overlook and very rarely use except when they might make a corned beef brisket every so often. Sometimes you will find a bit of it in popular seasoning blends as well but it's usually a task to find just a small bottle of reasonably priced coriander in grocery stores which deters folks even more from experimenting with this terrifically tasty and fragrant spice. The Frontier coriander powder is wonderfully citrusy and robust, full, very rounded and well-balanced  and very palatable, mouth watering flavor with hints of lemon, not extremely overpowering of all of your other flavors in whatever your making either, which is very nice because this allows you to use it liberally if wanted. It goes good on meats and vegetables and also smells great when you throw a handful in the bbq smoker and let the coriander smoke do its job on the meat and veggies on the bbq. The Frontier coriander powder is of exceptional value and quality, if you like coriander and think you'd like to start experimenting with it in your recipes I'd recommend buying some and re-discover the world of delicious coriander.	7	0
-1	B001M074MY	A3I2PMDRNA7OR5	Coffee pods	Although this coffee tastes fine there is nowhere enough coffee in the pod.  The cup that is brewed even with a smaller amount of water is weak and watery.	3	0
-1	B005HI55CS	A1QO97SJX0BC3R	Not for me	Wow! This really hurts me to do this, but I have to give this syrup the lowest review it has gotten yet. This was my first time ordering  Hidden Springs Vermont Maple Syrup, and I did so because the other brands weren't available in the 1 Half Gallon variety. I wanted to go with 1 Half Gallon this time because I go through the 32 oz. containers too quick and the Hidden Springs Maple Syrup also saved me money by buying it in bulk. Now to the bad part, I usually purchase either the Coombs Family Farms or Highland Sugarworks brands of maple syrup and I love their taste; it was a bitter disappointment when I first tasted the Hidden Springs Maple Syrup and realized I'd made a huge mistake.<br /><br />I do not cook with these syrups, I use them for one thing and one thing only -- pancakes, waffles, or French-Toast. The aforementioned brands I usually purchase are awesome on my breakfast products, but the Hidden Springs Maple Syrup had a very funny off-putting taste that made it impossible to enjoy my breakfast. Don't get me wrong, it isn't nasty, but in comparison to Coombs or Highlands it is terrible.<br /><br />Unfortunately, I feel like I wasted $36 on maple syrup, as I now have about 60 oz. of Hidden Springs Maple Syrup that I won't eat. Perhaps it'll make a good cooking syrup and I can find some good recipes calling for maple syrup. But in summation, if you're going to spend this much money on maple syrup, buy Coombs or Highlands, there's a reason they are the top purchased syrups on Amazon.	1	0
1	B003SWCZG4	A2WJH1QD0M9X51	Chocolate is good for you!!  Eat more.	Many reports are coming out about how chocolate is actually good for you, so eat more!  This is the perfect chocolate to do that with.  The varying levels of cocoa are perfect to help adjust your taste buds to eating dark, dark chocolate. It's not an easy transition for a milk/semi-sweet kinda gal, but this chocolate is affordable and so tasty.  I also like that I can just have one (as they are individually wrapped), and choose my %.	0	0
-1	B0025VQGHS	A2M4TSFND0HXIG	Use For Pound Cake	I have used this mix for years for yellow pound cake and everyone seems to love it.  I'm still able to purchase the 18oz. at my local grocery.  I was going to order this product, but saw that it was 16.5 oz. and was afraid it wouldn't go with the old Duncan Hines pound cake recipe.  Hope these companies realize the damage they are doing to time proven recipes when they downsize their products.	1	0
1	B004K30HO2	AOBSK6CTJXJSW	Real money saver!	Awesome idea!  I couldn't find my husband's favorite coffee in the k-cups, so I bought these to make my own.  Works great with loose leaf teas too.	1	0
1	B0012KB4M0	A22PMSZFNJMQTD	Great Buy BUT	Bought these for my two dogs, one and English Mastiff and the other a Black Mouth Cur [...].  I thought it might keep them occupied for at least an hour as other reviewers had stated. Well, of course, my dogs had to be different. 10 minutes flat, all chewed and gone. I might add, both of my dogs are aggressive chewers and that's the reason I went looking for something that would last. For other dogs, who chew normally, it may well last for an hour or so.<br /><br />They both love these bones and this packaging is a great buy. I will continue to buy and give as a weekend treat for my boys.	0	2
1	B002GWMA08	A1MM7CIGUO1W96	Like a glass of a great wine.	This coffee has a taste so good and so distinctive. Great aftertaste and low acid are welcome additions to it. The best I have ever bought on Amazon	2	0
1	B000LKZTSC	A2IEI64V5JUHCF	Lifesaver!	Anytime I have started to get even the slightest sore throat, I drink this and the next morning it's gone. I always bought it at World Market, but they said it has been discontinued. But, thank God for Amazon!	0	0
-1	B0016L3X6A	A1SRK0KO6KA14F	POOR PACKAGING, QUANTITY INCORRECT & AMAZON SELLER FEEDBACK	"POOR PACKAGING:  The product arrived in one giant plastic pouch, of poor quality plastic, which ripped in transit and some of the dal escaped.  The packaging needs improvement.  The dal looks OK, tho I haven't cooked it up yet.<br /><br />QUANTITY INCORRECT/UNIT PRICING:  The product which arrived was ONE 64-ounce pouch, NOT a pack of four 64-ounce pouches, which is what the website said:  ""Spicy World Chana Dal, 64-Ounce Pouches (Pack of 4).""  This makes it $5.72/pound, not $1.42/pound.  Amazon should correct this and should post the price per pound or per ounce for grocery items, like the stores do - ""unit pricing.""  This would help us compare prices on these items.<br /><br />AMAZON SELLER FEEDBACK:  Because amazon.com is the ""seller"" I can't leave ""seller feedback"" from my order on the amazon website!  Amazon should allow for ""seller feedback"" re amazon as the seller.<br /><br />UPDATE:  I finally found how to email Amazon Customer Service through the ""Help"" link, upper right of the webpage.  I was fairly impressed with their prompt response to my concerns.  I hope they will fix the incorrect pricing info & start doing ""unit pricing"" on grocery items."	8	0
1	B001CGTN1I	A155GOXIM7BWDO	AWESOME	I would buy Chia Seeds at Costco instead. It's 2 pounds for 7.99 and I use them in smoothies, over salads, and lately, I mix them in with Chocolate Almond Milk for amazing pudding in 3 hours chilled!	5	0
-1	B0045XE32E	ANOBZWKE25SBY	Good for larger dogs; not so much for small ones	"Let's face facts, dogs will pretty much eat anything that you put in front of them - they really are not that choosy.  They drink dirty garden water, smell each other privates, and occasionally snack on cat turds, so trying to determine if a treat tastes good really is not that easy.<br /><br />Having said that, my two medium size dogs (roughly 30 pounds each) absolutely love these treats. I like the fact that they don't have that smelly dog treat scent that most have (they smell more like people food - kind of like a ginger snap), and because they are harder and larger than my normal treats, the dogs must crunch them, promoting tooth cleanliness. But if you have a smaller dog (I also have a Yorkie), these treats are just way too large.<br /><br />They are about two inches long and one inch wide (with a perforation in the middle). They contain organic ingrediants including carrots, apples and molasses, rather than fillers like corn meal.  They are relatively easy to break at the perforation - but really hard to break down further (though a hammer works well).  My Yorkie looked down at the treat then looked up at me with an expression of ""you gotta be kidding me"" and stared at me until I gave him one of his regular treats.<br /><br />The only drawback is that unless they are purchased in bulk, they are a bit expensive, so I would not use them as a training treat. But for the occasional atta boy treat - my older boys love them."	1	1
1	B004391DK0	A2MFULGO0TR666	Delicious Pancakes!	As tasty as the regular (gluten) product. Only drawback is that you don't get a lot of mix for your money. Half of the box is needed to make their 12 pancake recipe. On a good note, it's nice to have options - by far though, this was the best pancake mix I've tried...and I tried a lot!	0	0
-1	B004OLKF60	A3HN04C9UI5AFJ	disappointing	"I was so disappointed in this coffee. I guess I was fooled by the ""Oooh it's more expensive than the others, there must be something special to it! I have to try it once!""I never get taken in by price!! There was absolutely nothing to it that was any better than other K cups from other brands that sell Colombian coffee. Don't waste your money on it, not worth it..."	1	1
1	B000X61Y60	A3938FVCCPHATX	Nice condiment	"I bought this because my husband wanted to try the French sea salt as it was recommended on a cooking show.  The grinding mechanism works well and he seems to like it.  I did not realize, however, that it is not ""iodized"" and that may be a concern for some folks who need to make sure they take in enough daily iodine."	0	0
